
En la semana 1 en el día 1 para el instituto 36 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 1 para el instituto 36 se consumen 1201398 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 1 para el instituto 37 se consumen 1385199 cal del alimento Arroz
En la semana 1 en el día 1 para el instituto 37 se consumen 222800 cal del alimento Coliflor
En la semana 1 en el día 1 para el instituto 38 se consumen 1607999 cal del alimento Pan Integral
En la semana 1 en el día 1 para el instituto 39 se consumen 1607999 cal del alimento Pan Integral
En la semana 1 en el día 1 para el instituto 40 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 1 para el instituto 41 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 1 para el instituto 42 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 1 para el instituto 42 se consumen 337999 cal del alimento Pan Blanco
En la semana 1 en el día 1 para el instituto 42 se consumen 510000 cal del alimento Margarina
En la semana 1 en el día 1 para el instituto 43 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 1 para el instituto 44 se consumen 337997 cal del alimento Arroz
En la semana 1 en el día 1 para el instituto 44 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 1 para el instituto 44 se consumen 510000 cal del alimento Margarina
En la semana 1 en el día 1 para el instituto 45 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 1 para el instituto 45 se consumen 847999 cal del alimento Filete de Pescado
En la semana 1 en el día 1 para el instituto 46 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 1 para el instituto 46 se consumen 1201398 cal del alimento Garbanzo
En la semana 1 en el día 1 para el instituto 47 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 1 para el instituto 48 se consumen 17558 cal del alimento Barra de cereal
En la semana 1 en el día 1 para el instituto 48 se consumen 13826 cal del alimento Cebolla
En la semana 1 en el día 1 para el instituto 48 se consumen 1576610 cal del alimento Mantequilla
En la semana 1 en el día 1 para el instituto 49 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 1 para el instituto 50 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 1 para el instituto 51 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 1 para el instituto 52 se consumen 1607999 cal del alimento Pan Integral
En la semana 1 en el día 1 para el instituto 53 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 1 para el instituto 54 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 1 para el instituto 54 se consumen 847998 cal del alimento Lentejas
En la semana 1 en el día 1 para el instituto 55 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 1 para el instituto 55 se consumen 337999 cal del alimento Pan Integral
En la semana 1 en el día 1 para el instituto 55 se consumen 510000 cal del alimento Margarina
En la semana 1 en el día 1 para el instituto 56 se consumen 1607999 cal del alimento Pan Integral
En la semana 1 en el día 1 para el instituto 57 se consumen 173000 cal del alimento Apio
En la semana 1 en el día 1 para el instituto 57 se consumen 1028399 cal del alimento Pan Blanco
En la semana 1 en el día 1 para el instituto 57 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 1 para el instituto 58 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 1 para el instituto 58 se consumen 847998 cal del alimento Leche en polvo 
En la semana 1 en el día 1 para el instituto 59 se consumen 173000 cal del alimento Apio
En la semana 1 en el día 1 para el instituto 59 se consumen 1434996 cal del alimento Pan Blanco
En la semana 1 en el día 1 para el instituto 60 se consumen 1107999 cal del alimento Atun al agua
En la semana 1 en el día 1 para el instituto 60 se consumen 499997 cal del alimento Pan Integral
En la semana 1 en el día 1 para el instituto 61 se consumen 1385199 cal del alimento Arroz
En la semana 1 en el día 1 para el instituto 61 se consumen 222800 cal del alimento Coliflor
En la semana 1 en el día 1 para el instituto 62 se consumen 1607999 cal del alimento Pan Integral
En la semana 1 en el día 1 para el instituto 63 se consumen 1607997 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 1 para el instituto 64 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 1 para el instituto 65 se consumen 1607999 cal del alimento Pan Integral
En la semana 1 en el día 1 para el instituto 66 se consumen 1607997 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 1 para el instituto 67 se consumen 1607999 cal del alimento Jurel en conserva
En la semana 1 en el día 1 para el instituto 68 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 1 para el instituto 69 se consumen 1201397 cal del alimento Arroz
En la semana 1 en el día 1 para el instituto 69 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 1 para el instituto 70 se consumen 9715 cal del alimento Cereal para el Desayuno
En la semana 1 en el día 1 para el instituto 70 se consumen 5477 cal del alimento Coliflor
En la semana 1 en el día 1 para el instituto 70 se consumen 1592806 cal del alimento Mermelada
En la semana 1 en el día 2 para el instituto 1 se consumen 250000 cal del alimento Acelga Fresca
En la semana 1 en el día 2 para el instituto 1 se consumen 1357997 cal del alimento Garbanzo
En la semana 1 en el día 2 para el instituto 2 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 2 para el instituto 2 se consumen 847998 cal del alimento Lentejas
En la semana 1 en el día 2 para el instituto 3 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 2 para el instituto 4 se consumen 1607999 cal del alimento Pan Integral
En la semana 1 en el día 2 para el instituto 5 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 2 para el instituto 5 se consumen 222800 cal del alimento Coliflor
En la semana 1 en el día 2 para el instituto 5 se consumen 978597 cal del alimento Lentejas
En la semana 1 en el día 2 para el instituto 6 se consumen 2547 cal del alimento Coliflor
En la semana 1 en el día 2 para el instituto 6 se consumen 13018 cal del alimento Garbanzo
En la semana 1 en el día 2 para el instituto 6 se consumen 1592428 cal del alimento Mantequilla
En la semana 1 en el día 2 para el instituto 7 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 2 para el instituto 8 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 2 para el instituto 9 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 2 para el instituto 10 se consumen 760000 cal del alimento Barra de cereal
En la semana 1 en el día 2 para el instituto 10 se consumen 847998 cal del alimento Lentejas
En la semana 1 en el día 2 para el instituto 11 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 2 para el instituto 12 se consumen 1607997 cal del alimento Lentejas
En la semana 1 en el día 2 para el instituto 13 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 2 para el instituto 14 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 2 para el instituto 14 se consumen 1201398 cal del alimento Leche en polvo 
En la semana 1 en el día 2 para el instituto 15 se consumen 173000 cal del alimento Apio
En la semana 1 en el día 2 para el instituto 15 se consumen 1107999 cal del alimento Atun al agua
En la semana 1 en el día 2 para el instituto 15 se consumen 326999 cal del alimento Lentejas
En la semana 1 en el día 2 para el instituto 16 se consumen 250000 cal del alimento Acelga Fresca
En la semana 1 en el día 2 para el instituto 16 se consumen 1357997 cal del alimento Garbanzo
En la semana 1 en el día 2 para el instituto 17 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 2 para el instituto 17 se consumen 1201399 cal del alimento Lentejas
En la semana 1 en el día 2 para el instituto 18 se consumen 1607998 cal del alimento Garbanzo
En la semana 1 en el día 2 para el instituto 19 se consumen 36349 cal del alimento Garbanzo
En la semana 1 en el día 2 para el instituto 19 se consumen 1571647 cal del alimento Mermelada
En la semana 1 en el día 2 para el instituto 20 se consumen 406600 cal del alimento Beterraga
En la semana 1 en el día 2 para el instituto 20 se consumen 1201398 cal del alimento Garbanzo
En la semana 1 en el día 2 para el instituto 21 se consumen 1607997 cal del alimento Leche en polvo con fluor
En la semana 1 en el día 2 para el instituto 22 se consumen 250000 cal del alimento Acelga Fresca
